dur,proto,service,state,spkts,sbytes,rate,sttl,sload,sloss,sinpkt,sjit,swin,smean,is_sm_ips_ports,attack_cat,label
0.435071,tcp,http,FIN,10,848,39.074083,62,14048.28223,2,48.341222,2592.159131,255,85,0,Exploits,1
0.466699,ospf,-,INT,18,2858,36.426047,254,46282.50781,0,27.452883,32.106723,0,159,0,Exploits,1
0.531148,tcp,http,FIN,14,958,84.722146,62,13404.92676,2,40.857538,2301.890486,255,68,0,Exploits,1
0.185063,tcp,http,FIN,10,1474,81.053477,254,57364.24609,2,20.562556,1064.846721,255,147,0,Exploits,1
1.383811,tcp,-,FIN,30,1514,94.666107,62,8463.583984,6,47.717621,2311.952384,255,50,0,Exploits,1
2.3e-05,udp,-,INT,3,3022,86956.51981,254,700869568.0,0,0.018,0.0,0,1007,0,Fuzzers,1
0.287192,tcp,http,FIN,10,888,52.229869,254,22284.74414,2,29.733667,1523.27619,255,89,0,DoS,1
0.867751,tcp,smtp,FIN,30,13825,56.467811,62,123215.0703,12,29.922447,1742.146479,255,461,0,Exploits,1
0.450211,tcp,http,FIN,18,1104,175.473283,62,18533.5332,2,26.483,1385.793622,255,61,0,Exploits,1
1.470304,tcp,smtp,FIN,34,19789,37.40723,254,104506.2813,14,44.554667,2651.25616,255,582,0,DoS,1
0.424927,tcp,http,FIN,16,1076,152.967452,62,18996.20508,2,28.328466,1500.19242,255,67,0,DoS,1
0.393427,tcp,http,FIN,10,870,43.210048,254,15921.63184,2,42.218889,2918.337136,255,87,0,Exploits,1
1.1e-05,udp,-,INT,2,1098,90909.0902,254,399272736.0,0,0.011,0.0,0,549,0,Fuzzers,1
0.421647,tcp,-,FIN,14,800,54.547997,254,14097.09961,4,31.344462,1633.568576,255,57,0,Exploits,1
0.900583,tcp,-,FIN,20,1096,56.629981,62,9256.225586,6,47.399104,2746.649393,255,55,0,Exploits,1
9e-06,udp,-,INT,2,168,111111.1072,254,74666664.0,0,0.009,0.0,0,84,0,Reconnaissance,1
4e-06,udp,-,INT,2,1488,250000.0006,254,1488000000.0,0,0.004,0.0,0,744,0,Fuzzers,1
0.75203,tcp,pop3,FIN,22,1062,75.794847,62,10786.80371,7,35.810953,1754.812469,255,48,0,Exploits,1
0.538663,tcp,http,FIN,10,1042,31.559619,254,13930.78711,2,55.520222,3516.965939,255,104,0,Exploits,1
0.237439,tcp,http,FIN,10,1002,63.174119,254,30390.96289,2,25.430778,1320.456326,255,100,0,DoS,1
2e-06,udp,-,INT,2,168,500000.0013,254,336000000.0,0,0.002,0.0,0,84,0,Reconnaissance,1
0.193784,tcp,http,FIN,10,890,87.726542,254,33067.74609,2,21.531556,1128.12139,255,89,0,Exploits,1
0.237439,tcp,http,FIN,10,1002,63.174119,254,30390.96289,2,25.430778,1320.456326,255,100,0,Exploits,1
0.533504,tcp,http,FIN,10,840,31.864803,62,11336.37207,2,59.278222,3461.812307,255,84,0,DoS,1
9e-06,udp,-,INT,2,516,111111.1072,254,229333328.0,0,0.009,0.0,0,258,0,Fuzzers,1
1e-05,udp,-,INT,2,1666,100000.0025,254,666400000.0,0,0.01,0.0,0,833,0,Fuzzers,1
0.915074,tcp,-,FIN,16,1536,27.320195,254,12589.14551,8,7467.561188,937514.5145,255,96,0,Fuzzers,1
0.160972,tcp,http,FIN,14,8758,118.03295,254,404194.5313,4,11.290693,789.042515,255,626,0,Exploits,1
1.1e-05,udp,-,INT,2,2072,90909.0902,254,753454528.0,0,0.011,0.0,0,1036,0,Fuzzers,1
59.983738,tcp,smtp,CON,6874,9045600,131.585664,62,1206231.625,3436,8.758023,1109.882364,255,1316,0,Exploits,1
1.125363,tcp,pop3,FIN,34,1548,130.624519,62,10684.55273,7,34.101909,1693.552855,255,46,0,Exploits,1
1e-05,udp,-,INT,2,1670,100000.0025,254,668000000.0,0,0.01,0.0,0,835,0,Fuzzers,1
1.443748,tcp,smtp,FIN,28,11133,32.554158,62,59489.60547,11,53.472148,2932.05596,255,398,0,Exploits,1
8e-06,udp,-,INT,2,168,125000.0003,254,84000000.0,0,0.008,0.0,0,84,0,Reconnaissance,1
8e-06,udp,-,INT,2,456,125000.0003,254,228000000.0,0,0.008,0.0,0,228,0,Fuzzers,1
3e-06,sctp,-,INT,2,78,333333.3215,254,104000000.0,0,0.003,0.0,0,39,0,Reconnaissance,1
0.267816,tcp,http,FIN,10,882,63.476415,254,23717.77539,2,29.757333,1664.535592,255,88,0,DoS,1
0.18652,tcp,http,FIN,10,930,80.420332,254,35899.63672,2,18.804111,1004.851501,255,93,0,Reconnaissance,1
0.505289,tcp,ftp-data,FIN,8,364,29.685981,62,5050.574707,1,72.184143,4649.823114,255,46,0,Exploits,1
3e-06,sctp,-,INT,2,78,333333.3215,254,104000000.0,0,0.003,0.0,0,39,0,Backdoor,1
0.581491,tcp,ftp-data,FIN,8,364,25.795756,62,4388.717773,1,83.070141,5742.592295,255,46,0,Exploits,1
3e-06,sctp,-,INT,2,78,333333.3215,254,104000000.0,0,0.003,0.0,0,39,0,DoS,1
0.489758,ospf,-,INT,20,1040,38.794669,254,16138.58203,0,25.776736,29.430768,0,52,0,DoS,1
0.362022,tcp,http,FIN,10,868,46.958471,62,17280.7168,2,40.224667,1945.060011,255,87,0,Exploits,1
0.658677,tcp,-,FIN,10,564,25.809312,254,6169.943848,2,72.225444,5671.52824,255,56,0,Reconnaissance,1
0.489758,ospf,-,INT,20,1040,38.794669,254,16138.58203,0,25.776736,29.430768,0,52,0,Exploits,1
0.271164,tcp,http,FIN,14,948,195.453674,62,25991.65039,2,20.858769,1130.460074,255,68,0,Exploits,1
0.78391,tcp,-,FIN,10,564,21.686164,254,5184.268555,2,81.691556,5880.715997,255,56,0,Reconnaissance,1
0.385024,tcp,http,FIN,10,880,44.15309,62,16456.11719,2,42.708222,2237.938768,255,88,0,DoS,1
0.214041,tcp,http,FIN,10,2018,70.080033,254,67912.22656,2,23.782333,1130.658389,255,202,0,DoS,1
0.35115,tcp,http,FIN,10,2846,42.716787,254,58368.21875,2,38.950444,1952.756496,255,285,0,Exploits,1
0.182989,tcp,http,FIN,10,1012,81.97214,254,39827.53125,2,18.355556,974.795011,255,101,0,Reconnaissance,1
0.736657,tcp,-,FIN,10,564,23.077225,254,5516.814453,2,77.500556,5914.744156,255,56,0,Reconnaissance,1
9e-06,udp,-,INT,2,168,111111.1072,254,74666664.0,0,0.009,0.0,0,84,0,Reconnaissance,1
0.508659,tcp,-,FIN,10,1268,33.421211,254,17960.95117,2,54.073111,3548.527727,255,127,0,Fuzzers,1
0.599451,tcp,-,FIN,60,70349,121.778093,254,923204.75,27,10.043424,1124.841203,255,1172,0,Exploits,1
0.34055,tcp,-,FIN,10,582,44.046395,254,12309.49902,2,33.164667,1767.236018,255,58,0,Shellcode,1
0.470437,tcp,-,FIN,10,1780,36.136614,254,27242.75586,2,52.270778,3322.241953,255,178,0,Fuzzers,1
0.212162,tcp,http,FIN,10,768,108.407725,62,26093.26758,2,23.466444,1183.576439,255,77,0,Exploits,1
9e-06,udp,-,INT,2,168,111111.1072,254,74666664.0,0,0.009,0.0,0,84,0,Reconnaissance,1
0.264482,tcp,-,FIN,10,2100,56.714636,254,57168.35547,2,27.383222,1382.614899,255,210,0,Fuzzers,1
6e-06,udp,-,INT,2,168,166666.6608,254,112000000.0,0,0.006,0.0,0,84,0,Reconnaissance,1
2.699668,tcp,smtp,FIN,154,180799,71.490274,62,532287.6875,74,17.760974,1730.646465,255,1174,0,Exploits,1
1.212039,tcp,smtp,FIN,20,2724,32.177183,62,17081.95898,7,63.791528,3080.432975,255,136,0,Exploits,1
0.322051,tcp,http,FIN,12,928,90.047853,62,21139.50977,2,29.277363,1506.563237,255,77,0,Exploits,1
0.631209,tcp,ftp-data,FIN,8,364,23.763919,62,4043.034668,1,90.172712,6289.018928,255,46,0,Exploits,1
0.470148,tcp,-,FIN,10,2548,31.904847,254,39034.51563,2,50.936556,2682.451207,255,255,0,Fuzzers,1
1.711654,tcp,smtp,FIN,284,347652,199.222512,62,1619149.75,139,6.069695,694.182807,255,1224,0,Exploits,1
9e-06,udp,-,INT,2,168,111111.1072,254,74666664.0,0,0.009,0.0,0,84,0,Reconnaissance,1
1.002709,tcp,-,FIN,10,564,16.954071,254,4053.020264,2,107.978333,7448.583684,255,56,0,Reconnaissance,1
8e-06,udp,-,INT,2,168,125000.0003,254,84000000.0,0,0.008,0.0,0,84,0,Reconnaissance,1
0.577512,tcp,-,FIN,10,2676,29.436616,254,33370.73438,2,60.517889,4275.67798,255,268,0,Fuzzers,1
0.67514,tcp,-,FIN,10,564,25.179962,254,6019.492188,2,75.015556,5856.686828,255,56,0,Reconnaissance,1
0.163662,tcp,http,FIN,10,962,91.652307,254,42331.14453,2,18.184667,1063.808768,255,96,0,Exploits,1
0.237668,tcp,http,FIN,10,774,79.943453,62,23461.29883,2,26.407556,1326.068544,255,77,0,Exploits,1
9e-06,udp,-,INT,2,168,111111.1072,254,74666664.0,0,0.009,0.0,0,84,0,Reconnaissance,1
0.892162,tcp,ftp,FIN,20,1112,45.955778,62,9478.098633,7,46.955893,2619.787055,255,56,0,Exploits,1
0.305779,tcp,http,FIN,10,818,55.595706,62,19281.89844,2,33.975444,1676.099363,255,82,0,Exploits,1
5e-06,ggp,-,INT,2,180,200000.0051,254,144000000.0,0,0.005,0.0,0,90,0,Exploits,1
0.399939,tcp,ftp-data,FIN,8,364,42.506482,62,6380.973145,1,57.134143,3345.552312,255,46,0,Exploits,1
0.193789,tcp,-,FIN,10,508,77.403772,254,18907.16211,2,19.333444,1024.217506,255,51,0,Shellcode,1
5e-06,ggp,-,INT,2,180,200000.0051,254,144000000.0,0,0.005,0.0,0,90,0,Exploits,1
9e-06,udp,-,INT,2,168,111111.1072,254,74666664.0,0,0.009,0.0,0,84,0,Reconnaissance,1
3e-06,ip,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,Reconnaissance,1
0.252678,tcp,http,FIN,10,814,91.024938,62,23207.40234,2,28.075333,1341.419101,255,81,0,Exploits,1
0.182248,tcp,http,FIN,10,566,82.305432,254,22387.07813,2,18.170444,985.146576,255,57,0,Fuzzers,1
3e-06,ip,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,DoS,1
1.193561,tcp,smtp,FIN,112,126046,121.485207,62,837299.5,53,10.752802,1045.529978,255,1125,0,Exploits,1
0.26244,tcp,http,FIN,10,508,57.155922,254,13961.28613,2,27.974556,1575.972586,255,51,0,Fuzzers,1
2.582676,tcp,smtp,FIN,342,434459,157.58849,62,1341830.0,168,7.616549,829.703709,255,1270,0,Exploits,1
3e-06,ip,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,Exploits,1
0.234427,tcp,http,FIN,10,1132,72.517243,254,34774.15234,2,26.047444,1285.834976,255,113,0,Exploits,1
1.30677,tcp,pop3,FIN,30,1382,92.594721,62,8178.945312,7,45.061033,2760.590916,255,46,0,Exploits,1
3e-06,ipnip,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,Reconnaissance,1
1.17199,tcp,http,FIN,36,1932,191.981154,62,12826.04785,2,33.485429,1679.032221,255,54,0,Exploits,1
3e-06,ipnip,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,DoS,1
0.4477,tcp,http,FIN,10,510,37.971857,254,8201.920898,2,48.320667,3287.501576,255,51,0,Fuzzers,1
2.197535,tcp,http,FIN,10,1210,7.73594,254,3964.441895,2,244.170556,15826.22981,255,121,0,Exploits,1
3e-06,ipnip,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,Exploits,1
0.245413,tcp,http,FIN,10,1526,61.121455,254,44789.80078,2,25.412444,1240.065527,255,153,0,Fuzzers,1
0.495345,tcp,http,FIN,10,1164,38.357105,254,16925.57813,2,55.038333,3711.983469,255,116,0,Exploits,1
0.202486,tcp,http,FIN,10,762,74.079198,254,27103.10938,2,17.641111,1012.082915,255,76,0,Exploits,1
2.285887,tcp,http,FIN,74,3590,227.920277,62,12396.06348,2,31.31352,1655.643706,255,49,0,Exploits,1
32.550049,tcp,http,FIN,20,2032,1.013823,254,474.592224,4,1712.136316,226544.7112,255,102,0,Fuzzers,1
9e-06,mhrp,-,INT,2,200,111111.1072,254,88888888.0,0,0.009,0.0,0,100,0,DoS,1
0.621814,tcp,-,FIN,10,564,27.339365,254,6535.716309,2,68.718444,5435.793805,255,56,0,Reconnaissance,1
1.260917,tcp,ftp,FIN,22,1198,34.102167,62,7258.209961,7,60.043665,3256.682728,255,54,0,Exploits,1
0.320416,tcp,http,FIN,10,566,46.814141,254,12733.44629,2,32.703111,1886.959341,255,57,0,Fuzzers,1
1.007653,st2,-,INT,4,360,2.977215,254,2143.594971,0,335.884344,474.999437,0,90,0,DoS,1
9e-06,mhrp,-,INT,2,200,111111.1072,254,88888888.0,0,0.009,0.0,0,100,0,DoS,1
0.184631,tcp,-,FIN,10,1386,81.243126,254,54075.42578,2,18.890333,1019.554388,255,139,0,Exploits,1
0.316806,tcp,http,FIN,10,1526,47.34759,254,34696.3125,2,33.746667,1820.240475,255,153,0,Fuzzers,1
9e-06,mhrp,-,INT,2,200,111111.1072,254,88888888.0,0,0.009,0.0,0,100,0,Exploits,1
1.007653,st2,-,INT,4,360,2.977215,254,2143.594971,0,335.884344,474.999437,0,90,0,Exploits,1
0.19115,tcp,-,FIN,10,892,78.472406,254,33607.11719,2,19.988222,1075.326309,255,89,0,Shellcode,1
1.071472,tcp,http,FIN,10,504,15.866023,254,3389.729004,2,118.885444,6250.563704,255,50,0,Fuzzers,1
3e-06,bna,-,INT,2,200,333333.3215,254,266666656.0,0,0.003,0.0,0,100,0,Analysis,1
8e-06,udp,-,INT,2,168,125000.0003,254,84000000.0,0,0.008,0.0,0,84,0,Reconnaissance,1
0.22949,tcp,http,FIN,10,960,65.362326,254,30118.95898,2,25.498889,1265.693121,255,96,0,Exploits,1
0.779881,tcp,http,FIN,10,504,19.233704,254,4657.120605,2,86.653444,4427.73485,255,50,0,Fuzzers,1
3e-06,bna,-,INT,2,200,333333.3215,254,266666656.0,0,0.003,0.0,0,100,0,DoS,1
9e-06,udp,-,INT,2,168,111111.1072,254,74666664.0,0,0.009,0.0,0,84,0,Reconnaissance,1
0.468903,tcp,http,FIN,10,772,40.520107,62,11857.46289,2,52.100333,3437.718339,255,77,0,DoS,1
1.430267,tcp,pop3,FIN,16,820,21.674275,62,4301.294922,5,95.351135,4751.254056,255,51,0,Exploits,1
3e-06,bna,-,INT,2,200,333333.3215,254,266666656.0,0,0.003,0.0,0,100,0,DoS,1
0.654022,tcp,-,FIN,10,564,25.99301,254,6213.858398,2,72.583,5460.324716,255,56,0,Reconnaissance,1
0.180308,tcp,-,FIN,10,576,83.190985,254,23027.26367,2,18.459889,987.533817,255,58,0,Shellcode,1
3e-06,bna,-,INT,2,200,333333.3215,254,266666656.0,0,0.003,0.0,0,100,0,Exploits,1
1.260943,tcp,http,FIN,10,1282,11.895858,254,7321.504395,2,138.352778,9637.030379,255,128,0,Worms,1
0.829766,tcp,smtp,FIN,30,14587,59.052795,62,135951.5781,12,28.612619,1627.090135,255,486,0,Exploits,1
1.123991,tcp,ftp,FIN,22,1190,38.256534,62,8085.474121,7,53.523382,2962.621934,255,54,0,Exploits,1
3e-06,bna,-,INT,2,200,333333.3215,254,266666656.0,0,0.003,0.0,0,100,0,Exploits,1
0.262398,tcp,http,FIN,10,798,64.787078,62,21920.89844,2,29.155333,1434.602999,255,80,0,Exploits,1
1.568354,tcp,-,FIN,18,1020,22.31639,62,4917.257324,6,92.248882,4477.601793,255,57,0,DoS,1
1.123991,tcp,ftp,FIN,22,1190,38.256534,62,8085.474121,7,53.523382,2962.621934,255,54,0,Exploits,1
0.928218,tcp,smtp,FIN,62,60938,93.727981,62,516740.6875,28,15.4703,1174.981208,255,983,0,DoS,1
3e-06,bna,-,INT,2,200,333333.3215,254,266666656.0,0,0.003,0.0,0,100,0,Exploits,1
0.459003,tcp,-,FIN,10,1506,32.679525,254,23633.83203,2,45.321222,2291.47004,255,151,0,Fuzzers,1
0.891138,tcp,pop3,FIN,20,966,52.74155,62,8241.147461,7,46.902,2193.575156,255,48,0,Exploits,1
0.249028,tcp,http,FIN,10,868,60.234191,254,25121.67383,2,25.070778,1214.703399,255,87,0,Reconnaissance,1
0.459003,tcp,-,FIN,10,1506,32.679525,254,23633.83203,2,45.321222,2291.47004,255,151,0,Fuzzers,1
0.671825,tcp,http,FIN,20,17286,40.189038,254,195550.9219,7,35.310791,2802.880921,255,864,0,Fuzzers,1
0.178191,tcp,http,FIN,10,1054,84.179333,254,42605.96484,2,19.799,1033.769721,255,105,0,Exploits,1
0.823726,tcp,http,FIN,14,1384,42.489857,62,12489.58984,3,63.363536,3352.833696,255,99,0,Exploits,1
9e-06,i-nlsp,-,INT,2,200,111111.1072,254,88888888.0,0,0.009,0.0,0,100,0,DoS,1
9e-06,udp,-,INT,2,2722,111111.1072,254,1209777792.0,0,0.009,0.0,0,1361,0,DoS,1
0.254299,tcp,-,FIN,10,558,58.985679,254,15823.8916,2,27.357667,1648.793044,255,56,0,Shellcode,1
0.40733,tcp,-,FIN,10,546,36.825178,254,9662.926758,2,41.735111,2146.197361,255,55,0,Fuzzers,1
9e-06,i-nlsp,-,INT,2,200,111111.1072,254,88888888.0,0,0.009,0.0,0,100,0,Exploits,1
0.673379,tcp,http,FIN,10,1554,25.245812,254,16620.6543,2,74.819889,3654.291465,255,155,0,Exploits,1
1.171427,cbt,-,INT,4,360,2.560979,254,1843.904907,0,390.475656,552.206063,0,90,0,Reconnaissance,1
0.308004,tcp,-,FIN,10,546,48.700668,254,12779.05469,2,32.455889,1725.702569,255,55,0,Fuzzers,1
7e-06,narp,-,INT,2,200,142857.1409,254,114285712.0,0,0.007,0.0,0,100,0,Reconnaissance,1
0.963727,tcp,http,FIN,14,964,50.844275,62,7437.791016,2,74.132849,3971.730474,255,69,0,Exploits,1
1.171427,cbt,-,INT,4,360,2.560979,254,1843.904907,0,390.475656,552.206063,0,90,0,DoS,1
0.308797,tcp,-,FIN,10,484,48.575601,254,11295.44629,2,34.209778,1928.390797,255,48,0,Fuzzers,1
7e-06,narp,-,INT,2,200,142857.1409,254,114285712.0,0,0.007,0.0,0,100,0,DoS,1
0.64647,tcp,-,FIN,10,564,26.296657,254,6286.447754,2,70.994222,5531.725201,255,56,0,Reconnaissance,1
1.171427,cbt,-,INT,4,360,2.560979,254,1843.904907,0,390.475656,552.206063,0,90,0,Exploits,1
1.309941,tcp,smtp,FIN,40,32290,46.566981,62,192271.25,17,33.58823,2221.139146,255,807,0,Exploits,1
7e-06,narp,-,INT,2,200,142857.1409,254,114285712.0,0,0.007,0.0,0,100,0,Exploits,1
0.25472,tcp,http,FIN,10,854,98.146984,62,24152.00977,2,28.302222,1351.171233,255,85,0,Exploits,1
8e-06,argus,-,INT,2,180,125000.0003,254,90000000.0,0,0.008,0.0,0,90,0,Reconnaissance,1
0.709722,tcp,-,FIN,20,1118,69.041119,62,11982.15625,6,37.35379,1855.53539,255,56,0,Exploits,1
1.591541,tcp,smtp,FIN,64,64218,55.920644,62,317754.9063,29,25.66879,2060.195484,255,1003,0,Exploits,1
7e-06,swipe,-,INT,2,200,142857.1409,254,114285712.0,0,0.007,0.0,0,100,0,DoS,1
8e-06,argus,-,INT,2,180,125000.0003,254,90000000.0,0,0.008,0.0,0,90,0,Backdoor,1
0.675059,tcp,-,FIN,10,564,25.182983,254,6020.214355,2,73.409889,5613.46721,255,56,0,Reconnaissance,1
3e-06,udp,-,INT,2,168,333333.3215,254,224000000.0,0,0.003,0.0,0,84,0,Reconnaissance,1
7e-06,swipe,-,INT,2,200,142857.1409,254,114285712.0,0,0.007,0.0,0,100,0,DoS,1
0.734332,tcp,smtp,FIN,22,5760,55.833055,62,59907.50391,8,34.926763,1836.656688,255,262,0,Exploits,1
3e-06,bbn-rcc,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,DoS,1
7e-06,swipe,-,INT,2,200,142857.1409,254,114285712.0,0,0.007,0.0,0,100,0,Exploits,1
0.26241,tcp,http,FIN,10,928,72.405773,62,25486.83203,2,29.156667,1497.452028,255,93,0,Exploits,1
3e-06,bbn-rcc,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,DoS,1
0.696376,tcp,ssl,FIN,12,1280,30.156121,254,13486.9668,3,63.306911,3271.537283,255,107,0,DoS,1
0.681699,tcp,-,FIN,10,564,24.937693,254,5961.575684,2,74.246111,5576.349439,255,56,0,Reconnaissance,1
3e-06,bbn-rcc,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,Exploits,1
0.282892,tcp,http,FIN,10,846,53.023771,254,21548.86133,2,30.518667,1543.415784,255,85,0,Reconnaissance,1
8e-06,ipv6-no,-,INT,2,200,125000.0003,254,100000000.0,0,0.008,0.0,0,100,0,Analysis,1
0.196087,tcp,http,FIN,10,892,76.496656,254,32760.96875,2,19.724,1044.068804,255,89,0,Reconnaissance,1
9e-06,udp,-,INT,2,168,111111.1072,254,74666664.0,0,0.009,0.0,0,84,0,Reconnaissance,1
3e-06,bbn-rcc,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,Exploits,1
1.462943,tcp,pop3,FIN,38,1744,125.090318,62,9290.861328,7,39.538999,1926.299936,255,46,0,Exploits,1
8e-06,ipv6-no,-,INT,2,200,125000.0003,254,100000000.0,0,0.008,0.0,0,100,0,DoS,1
0.548247,tcp,-,FIN,10,566,31.007923,254,7441.901367,2,59.036667,3835.337772,255,57,0,Fuzzers,1
3e-06,bbn-rcc,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,Exploits,1
0.57752,tcp,smtp,FIN,14,4892,39.82546,254,62931.15234,4,44.424617,3013.871443,255,349,0,Exploits,1
8e-06,ipv6-no,-,INT,2,200,125000.0003,254,100000000.0,0,0.008,0.0,0,100,0,DoS,1
0.227239,tcp,http,FIN,10,1138,66.009796,254,36085.35547,2,25.248778,1272.027132,255,114,0,Exploits,1
0.235617,tcp,http,FIN,10,784,72.150992,62,23971.10547,2,26.089222,1400.185886,255,78,0,DoS,1
3e-06,bbn-rcc,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,Exploits,1
8e-06,ipv6-no,-,INT,2,200,125000.0003,254,100000000.0,0,0.008,0.0,0,100,0,DoS,1
0.198026,tcp,http,FIN,10,962,75.747629,254,34985.30469,2,20.501778,1086.031642,255,96,0,Reconnaissance,1
3.577953,tcp,pop3,FIN,60,2688,99.21874,62,5911.759766,7,60.643271,3081.301302,255,45,0,Exploits,1
8e-06,ipv6-no,-,INT,2,200,125000.0003,254,100000000.0,0,0.008,0.0,0,100,0,Exploits,1
3e-06,bbn-rcc,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,Exploits,1
0.181291,tcp,http,FIN,10,924,82.739905,254,36714.45313,2,18.924,1012.039123,255,92,0,Reconnaissance,1
1.561987,tcp,smtp,FIN,24,4791,27.529038,62,23518.76172,9,67.912477,3537.047933,255,200,0,Exploits,1
8e-06,ipv6-no,-,INT,2,200,125000.0003,254,100000000.0,0,0.008,0.0,0,100,0,Exploits,1
3e-06,chaos,-,INT,2,200,333333.3215,254,266666656.0,0,0.003,0.0,0,100,0,DoS,1
5e-06,udp,-,INT,2,168,200000.0051,254,134400000.0,0,0.005,0.0,0,84,0,Reconnaissance,1
0.501477,tcp,-,FIN,14,6830,37.888078,254,101189.0859,4,33.501307,2077.857925,255,488,0,Fuzzers,1
3e-06,chaos,-,INT,2,200,333333.3215,254,266666656.0,0,0.003,0.0,0,100,0,DoS,1
8e-06,any,-,INT,2,200,125000.0003,254,100000000.0,0,0.008,0.0,0,100,0,DoS,1
0.186486,tcp,-,FIN,10,2044,80.43499,254,78933.53906,2,18.989778,1017.947466,255,204,0,Exploits,1
0.847379,tcp,-,FIN,10,1332,20.061861,254,11319.60938,2,80.302,5460.278617,255,133,0,Fuzzers,1
3e-06,chaos,-,INT,2,200,333333.3215,254,266666656.0,0,0.003,0.0,0,100,0,Exploits,1
8e-06,any,-,INT,2,200,125000.0003,254,100000000.0,0,0.008,0.0,0,100,0,DoS,1
8e-06,udp,-,INT,2,168,125000.0003,254,84000000.0,0,0.008,0.0,0,84,0,Reconnaissance,1
9e-06,udp,-,INT,2,168,111111.1072,254,74666664.0,0,0.009,0.0,0,84,0,Reconnaissance,1
8e-06,any,-,INT,2,200,125000.0003,254,100000000.0,0,0.008,0.0,0,100,0,Exploits,1
6e-06,egp,-,INT,2,180,166666.6608,254,119999992.0,0,0.006,0.0,0,90,0,Analysis,1
0.921987,ospf,-,INT,20,1280,20.607666,254,10551.125,0,48.525633,52.253805,0,64,0,Fuzzers,1
8e-06,any,-,INT,2,200,125000.0003,254,100000000.0,0,0.008,0.0,0,100,0,Exploits,1
6e-06,egp,-,INT,2,180,166666.6608,254,119999992.0,0,0.006,0.0,0,90,0,DoS,1
0.921987,ospf,-,INT,20,1280,20.607666,254,10551.125,0,48.525633,52.253805,0,64,0,DoS,1
0.935294,tcp,-,FIN,10,550,18.176103,254,4233.962891,2,97.825444,5515.795426,255,55,0,Fuzzers,1
6e-06,egp,-,INT,2,180,166666.6608,254,119999992.0,0,0.006,0.0,0,90,0,Exploits,1
0.921987,ospf,-,INT,20,1280,20.607666,254,10551.125,0,48.525633,52.253805,0,64,0,DoS,1
5e-06,ipv6-opts,-,INT,2,200,200000.0051,254,160000000.0,0,0.005,0.0,0,100,0,Analysis,1
0.80397,tcp,http,FIN,18,14098,31.095688,254,132492.5156,6,45.120707,3681.399181,255,783,0,Exploits,1
6e-06,egp,-,INT,2,180,166666.6608,254,119999992.0,0,0.006,0.0,0,90,0,Exploits,1
0.921987,ospf,-,INT,20,1280,20.607666,254,10551.125,0,48.525633,52.253805,0,64,0,Exploits,1
9e-06,udp,-,INT,2,168,111111.1072,254,74666664.0,0,0.009,0.0,0,84,0,Reconnaissance,1
5e-06,ipv6-opts,-,INT,2,200,200000.0051,254,160000000.0,0,0.005,0.0,0,100,0,DoS,1
0.921987,ospf,-,INT,20,1280,20.607666,254,10551.125,0,48.525633,52.253805,0,64,0,Exploits,1
6e-06,egp,-,INT,2,180,166666.6608,254,119999992.0,0,0.006,0.0,0,90,0,Exploits,1
0.896838,tcp,-,FIN,10,1972,18.955486,254,15833.40527,2,90.666667,5598.151017,255,197,0,Fuzzers,1
5e-06,ipv6-opts,-,INT,2,200,200000.0051,254,160000000.0,0,0.005,0.0,0,100,0,Exploits,1
1.1e-05,udp,-,INT,2,754,90909.0902,254,274181824.0,0,0.011,0.0,0,377,0,Fuzzers,1
0.628322,tcp,-,FIN,10,2612,23.873109,254,29933.69531,2,62.767667,3338.945377,255,261,0,Fuzzers,1
2e-06,emcon,-,INT,2,180,500000.0013,254,360000000.0,0,0.002,0.0,0,90,0,Analysis,1
5e-06,ipv6-opts,-,INT,2,200,200000.0051,254,160000000.0,0,0.005,0.0,0,100,0,Exploits,1
9e-06,sctp,-,INT,2,104,111111.1072,254,46222220.0,0,0.009,0.0,0,52,0,Exploits,1
9e-06,udp,-,INT,2,168,111111.1072,254,74666664.0,0,0.009,0.0,0,84,0,Reconnaissance,1
9e-06,cftp,-,INT,2,200,111111.1072,254,88888888.0,0,0.009,0.0,0,100,0,DoS,1
2e-06,emcon,-,INT,2,180,500000.0013,254,360000000.0,0,0.002,0.0,0,90,0,Exploits,1
9e-06,gre,-,INT,2,156,111111.1072,254,69333328.0,0,0.009,0.0,0,78,0,DoS,1
